queryId,query,shape,span,intent,mode,strategy,ndcg,recall,jaccard,kendallTau,rbo,judgedNdcg,judgedCoverage,queries,computeUnits,modelTokens,latencyMs,stripeMix
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,minmax-norm,0.9194066954361231,0.7,0.5384615384615384,0.5555555555555556,0.692501835771906,0.8781474528063019,1,2,0.000716667,,61.1962,books-genre-a=6 | books-genre-b=4
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,zscore-norm,0.8349450382428886,0.6,0.42857142857142855,0.3333333333333333,0.5418992851811125,0.6474822405356823,1,2,0.000716667,,61.181999999999995,books-genre-a=5 | books-genre-b=5
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,idf-correct-probe,0.9423429491369721,0.9,0.8181818181818182,0.9555555555555556,0.840517785245819,0.8987028428087189,1,14,0.0032333320000000002,,618.0035,books-genre-a=9 | books-genre-b=1
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,idf-correct-sidecar,0.9423429491369721,0.9,0.8181818181818182,0.9555555555555556,0.840517785245819,0.8987028428087189,1,2,0.000716667,,61.2007,books-genre-a=9 | books-genre-b=1
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,global-bm25,0.9351320580919565,0.6,0.42857142857142855,0.8666666666666667,0.7615416209452842,0.9243885660572466,1,2,0.000716667,,62.7947,books-genre-a=10
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,local-bm25,0.9294271035128515,0.6,0.42857142857142855,0.7333333333333333,0.733362460810416,0.9061842630305686,1,2,0.000716667,,62.5586,books-genre-a=9 | books-genre-b=1
q009,cyberpunk hacker corporate dystopia,Torso,StripeLocal,Lexical,Keyword,single-index,1,1,1,1,1,0.6271258586362687,1,1,0.000283333,,63.2355,books-oracle2=10
q009,cyberpunk hacker corporate dystopia,Torso,StripeLocal,Lexical,Keyword,single-index-rescored,0.6981676349316245,0.6,0.42857142857142855,0.4666666666666667,0.2547163508185027,0.821686241587554,1,1,0.000283333,,63.2355,books-oracle2=10
q009,cyberpunk hacker corporate dystopia,Torso,StripeLocal,Lexical,Keyword,naive-score,0.9442307409673631,0.9,0.8181818181818182,0.9555555555555556,0.840517785245819,0.5575007251295324,1,2,0.000283333,,85.4489,books-genre-a=7 | books-genre-b=3
q009,cyberpunk hacker corporate dystopia,Torso,StripeLocal,Lexical,Keyword,interleave,0.9725820648509785,0.8,0.6666666666666666,0.7777777777777778,0.8746547572561014,0.5296143007772849,1,2,0.000283333,,85.4283,books-genre-a=5 | books-genre-b=5
