queryId,query,shape,span,intent,mode,strategy,ndcg,recall,jaccard,kendallTau,rbo,judgedNdcg,judgedCoverage,queries,computeUnits,modelTokens,latencyMs,stripeMix
q016,zombie apocalypse survival,Torso,StripeLocal,Lexical,Keyword,single-index,1,1,1,1,1,0.6833467607916786,0.9,1,0.00035,,63.6884,books-oracle2=10
q016,zombie apocalypse survival,Torso,StripeLocal,Lexical,Keyword,single-index-rescored,0.9142663896074125,0.7,0.5384615384615384,0.5555555555555556,0.6552858188201451,0.8310822152678946,0.9,1,0.00035,,63.6884,books-oracle2=10
q016,zombie apocalypse survival,Torso,StripeLocal,Lexical,Keyword,selective-one,0.99403016478229,0.9,0.8181818181818182,1,0.9867082952215966,0.6950688800755376,0.9,1,0.000333333,,65.1862,books-genre-a=10
q016,zombie apocalypse survival,Torso,StripeLocal,Lexical,Keyword,selective-adaptive,0.9142663896074125,0.7,0.5384615384615384,0.5555555555555556,0.6552858188201451,0.8310822152678946,0.9,2,0.00035,,59.3263,books-genre-a=10
q016,zombie apocalypse survival,Torso,StripeLocal,Lexical,Keyword,global-bm25,0.9142663896074125,0.7,0.5384615384615384,0.5555555555555556,0.6552858188201451,0.8310822152678946,0.9,2,0.00035,,58.189,books-genre-a=10
q016,zombie apocalypse survival,Torso,StripeLocal,Lexical,Keyword,idf-correct-sidecar,0.9938204516961735,0.9,0.8181818181818182,0.9555555555555556,0.9715982472730672,0.6950688800755376,0.9,2,0.00035,,56.889300000000006,books-genre-a=10
q016,zombie apocalypse survival,Torso,StripeLocal,Lexical,Keyword,naive-score,0.9859897004294192,0.9,0.8181818181818182,0.9111111111111111,0.9715982472730672,0.7117414279864168,0.9,2,0.00035,,56.83860000000001,books-genre-a=9 | books-genre-b=1
q017,time travel paradox,Torso,StripeLocal,Lexical,Keyword,single-index,1,1,1,1,1,0.7741767122711218,1,1,0.000366667,,63.9781,books-oracle2=10
q017,time travel paradox,Torso,StripeLocal,Lexical,Keyword,single-index-rescored,0.8550866153427683,0.7,0.5384615384615384,0.1111111111111111,0.5485606720553104,0.6377241537839873,1,1,0.000366667,,63.9781,books-oracle2=10
q017,time travel paradox,Torso,StripeLocal,Lexical,Keyword,selective-one,0.9676407256115241,0.7,0.5384615384615384,1,0.9315226441873625,0.7564760789806209,0.8,1,0.000333333,,85.8572,books-genre-a=10
q017,time travel paradox,Torso,StripeLocal,Lexical,Keyword,selective-adaptive,0.8550866153427683,0.7,0.5384615384615384,0.1111111111111111,0.5485606720553104,0.6377241537839873,1,2,0.000666666,,58.8052,books-genre-a=5 | books-genre-b=5
q017,time travel paradox,Torso,StripeLocal,Lexical,Keyword,global-bm25,0.8550866153427683,0.7,0.5384615384615384,0.1111111111111111,0.5485606720553104,0.6377241537839873,1,2,0.000366666,,61.6864,books-genre-a=5 | books-genre-b=5
