queryId,query,shape,span,intent,mode,strategy,ndcg,recall,jaccard,kendallTau,rbo,judgedNdcg,judgedCoverage,queries,computeUnits,latencyMs,stripeMix
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,minmax-norm,0.372665980957796,0.3,0.17647058823529413,-0.06666666666666667,0.14783597291597791,0.24392985889162802,0.6,2,0.000983333,106.1083,books-t2016-a=6 | books-t2016-b=4
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,zscore-norm,0.42564100844849545,0.3,0.17647058823529413,-0.06666666666666667,0.1610259510985202,0.2696213427336677,0.6,2,0.000983333,106.1039,books-t2016-a=6 | books-t2016-b=4
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,idf-correct-probe,0.6551525828128056,0.4,0.25,0.15555555555555556,0.2557119620081674,0.40275811396485084,1,12,0.0028500010000000004,559.257,books-t2016-a=10
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,semantic-score,0.8872060143130129,0.8,0.6666666666666666,1,0.693872708214561,0.4833292832335391,1,2,0.000983333,106.0919,books-t2016-a=10
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,semantic-rerank,0.8872060143130129,0.8,0.6666666666666666,1,0.693872708214561,0.4833292832335391,1,4,0.001533333,199.5805,books-t2016-a=10
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,idf-correct-sidecar,0.6551525828128056,0.4,0.25,0.15555555555555556,0.2557119620081674,0.40275811396485084,1,2,0.000983333,106.1492,books-t2016-a=10
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,single-index,1,1,1,1,1,0.9651148425268248,1,1,0.000383333,114.5537,books-oracle2=10
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,naive-score,0.8474489754597548,0.5,0.3333333333333333,0.6888888888888889,0.5125078280244367,0.9235555828333397,1,2,0.000916667,118.9943,books-t2016-a=10
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,interleave,0.7090081386375826,0.5,0.3333333333333333,1,0.5062118724963371,0.7987894776910067,0.5,2,0.000916667,118.9764,books-t2016-a=5 | books-t2016-b=5
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,quota-merge,0.8982658901806848,0.9,0.8181818181818182,1,0.7025747303706025,0.876884877971461,0.9,2,0.000916667,118.9779,books-t2016-a=9 | books-t2016-b=1
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,global-rrf,0.7090081386375826,0.5,0.3333333333333333,1,0.5062118724963371,0.7987894776910067,0.5,2,0.000916667,118.9853,books-t2016-a=5 | books-t2016-b=5
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,minmax-norm,0.7643579663114202,0.5,0.3333333333333333,0.6428571428571429,0.47882651630824574,0.8995358260326258,0.8,2,0.000916667,119.0117,books-t2016-a=8 | books-t2016-b=2
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,zscore-norm,0.7643579663114202,0.5,0.3333333333333333,0.6428571428571429,0.47882651630824574,0.8995358260326258,0.8,2,0.000916667,119.0095,books-t2016-a=8 | books-t2016-b=2
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,idf-correct-probe,0.8474489754597548,0.5,0.3333333333333333,0.6888888888888889,0.5125078280244367,0.9235555828333397,1,14,0.003133335,631.5607,books-t2016-a=10
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,semantic-score,1,1,1,1,0.8591367550184259,0.9651148425268248,1,2,0.000916667,118.98010000000001,books-t2016-a=10
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,semantic-rerank,1,1,1,1,0.8591367550184259,0.9651148425268248,1,4,0.0014833329999999999,232.7702,books-t2016-a=10
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,idf-correct-sidecar,0.8474489754597548,0.5,0.3333333333333333,0.6888888888888889,0.5125078280244367,0.9235555828333397,1,2,0.000916667,119.0296,books-t2016-a=10
q009,cyberpunk hacker corporate dystopia,Torso,StripeLocal,Lexical,Keyword,single-index,1,1,1,1,1,0.9603250160361273,1,1,0.000283333,114.7996,books-oracle2=10
q009,cyberpunk hacker corporate dystopia,Torso,StripeLocal,Lexical,Keyword,naive-score,0.8841257458778776,0.6,0.42857142857142855,-0.1111111111111111,0.5011382578876643,0.6271258586362687,1,2,0.0003,115.518,books-t2016-a=10
q009,cyberpunk hacker corporate dystopia,Torso,StripeLocal,Lexical,Keyword,interleave,1,1,1,1,0.8591367550184259,0.9603250160361273,1,2,0.0003,115.4897,books-t2016-a=10
q009,cyberpunk hacker corporate dystopia,Torso,StripeLocal,Lexical,Keyword,quota-merge,1,1,1,1,0.8591367550184259,0.9603250160361273,1,2,0.0003,115.4648,books-t2016-a=10
q009,cyberpunk hacker corporate dystopia,Torso,StripeLocal,Lexical,Keyword,global-rrf,1,1,1,1,0.8591367550184259,0.9603250160361273,1,2,0.0003,115.4709,books-t2016-a=10
q009,cyberpunk hacker corporate dystopia,Torso,StripeLocal,Lexical,Keyword,minmax-norm,0.8841257458778776,0.6,0.42857142857142855,-0.1111111111111111,0.5011382578876643,0.6271258586362687,1,2,0.0003,115.4862,books-t2016-a=10
q009,cyberpunk hacker corporate dystopia,Torso,StripeLocal,Lexical,Keyword,zscore-norm,0.8841257458778776,0.6,0.42857142857142855,-0.1111111111111111,0.5011382578876643,0.6271258586362687,1,2,0.0003,115.4817,books-t2016-a=10
q009,cyberpunk hacker corporate dystopia,Torso,StripeLocal,Lexical,Keyword,idf-correct-probe,0.8841257458778776,0.6,0.42857142857142855,-0.1111111111111111,0.5011382578876643,0.6271258586362687,1,10,0.0019333350000000004,459.64549999999997,books-t2016-a=10
q009,cyberpunk hacker corporate dystopia,Torso,StripeLocal,Lexical,Keyword,semantic-score,1,1,1,1,0.8591367550184259,0.9603250160361273,1,2,0.0003,115.4675,books-t2016-a=10
q009,cyberpunk hacker corporate dystopia,Torso,StripeLocal,Lexical,Keyword,semantic-rerank,1,1,1,1,0.8591367550184259,0.9603250160361273,1,3,0.0006833329999999999,212.9734,books-t2016-a=10
q009,cyberpunk hacker corporate dystopia,Torso,StripeLocal,Lexical,Keyword,idf-correct-sidecar,0.8841257458778776,0.6,0.42857142857142855,-0.1111111111111111,0.5011382578876643,0.6271258586362687,1,2,0.0003,115.5053,books-t2016-a=10
q010,a locked room murder that seems impossible to have committed,Tail,StripeLocal,Conceptual,Keyword,single-index,1,1,1,1,1,0.9094245487194395,1,1,0.000383333,122.9768,books-oracle2=10
q010,a locked room murder that seems impossible to have committed,Tail,StripeLocal,Conceptual,Keyword,naive-score,0.821086850230889,0.6,0.42857142857142855,0.1111111111111111,0.4784477318131512,0.6088077294454569,1,2,0.00085,135.0487,books-t2016-a=10
q010,a locked room murder that seems impossible to have committed,Tail,StripeLocal,Conceptual,Keyword,interleave,0.7090081386375826,0.5,0.3333333333333333,1,0.5062118724963371,0.5170393563828395,0.5,2,0.00085,135.0377,books-t2016-a=5 | books-t2016-b=5
q010,a locked room murder that seems impossible to have committed,Tail,StripeLocal,Conceptual,Keyword,quota-merge,0.7503360169121053,0.9,0.8181818181818182,1,0.6020566829499175,0.6954342388930896,0.9,2,0.00085,135.0403,books-t2016-a=9 | books-t2016-b=1
q010,a locked room murder that seems impossible to have committed,Tail,StripeLocal,Conceptual,Keyword,global-rrf,0.5579937628851295,0.5,0.3333333333333333,1,0.39806248055575266,0.43187733379573107,0.5,2,0.00085,135.0433,books-t2016-a=5 | books-t2016-b=5
q010,a locked room murder that seems impossible to have committed,Tail,StripeLocal,Conceptual,Keyword,minmax-norm,0.6575440120904417,0.5,0.3333333333333333,-0.23809523809523808,0.3917259984094338,0.5049059675118446,0.7,2,0.00085,135.0657,books-t2016-a=7 | books-t2016-b=3
q010,a locked room murder that seems impossible to have committed,Tail,StripeLocal,Conceptual,Keyword,zscore-norm,0.7356857839940604,0.6,0.42857142857142855,-0.2857142857142857,0.4285034691430747,0.5505173505573906,0.8,2,0.00085,135.0601,books-t2016-a=8 | books-t2016-b=2
q010,a locked room murder that seems impossible to have committed,Tail,StripeLocal,Conceptual,Keyword,idf-correct-probe,0.821086850230889,0.6,0.42857142857142855,0.1111111111111111,0.4784477318131512,0.6088077294454569,1,14,0.0031500010000000004,649.9489,books-t2016-a=10
q010,a locked room murder that seems impossible to have committed,Tail,StripeLocal,Conceptual,Keyword,semantic-score,1,1,1,1,0.8591367550184259,0.9094245487194395,1,2,0.00085,135.0426,books-t2016-a=10
q010,a locked room murder that seems impossible to have committed,Tail,StripeLocal,Conceptual,Keyword,semantic-rerank,1,1,1,1,0.8591367550184259,0.9094245487194395,1,4,0.001383333,232.6612,books-t2016-a=10
q010,a locked room murder that seems impossible to have committed,Tail,StripeLocal,Conceptual,Keyword,idf-correct-sidecar,0.821086850230889,0.6,0.42857142857142855,0.1111111111111111,0.4784477318131512,0.6088077294454569,1,2,0.00085,135.1293,books-t2016-a=10
q011,detective investigating a serial killer,Torso,StripeLocal,Mixed,Keyword,single-index,1,1,1,1,1,0.9371166382005486,1,1,0.00035,120.1698,books-oracle2=10
q011,detective investigating a serial killer,Torso,StripeLocal,Mixed,Keyword,naive-score,0.7194911051018876,0.4,0.25,0.28888888888888886,0.4191728687714455,0.9007619020868619,1,2,0.000366667,112.8255,books-t2016-a=10
q011,detective investigating a serial killer,Torso,StripeLocal,Mixed,Keyword,interleave,1,1,1,1,0.8591367550184259,0.9371166382005486,1,2,0.000366667,112.80969999999999,books-t2016-a=10
q011,detective investigating a serial killer,Torso,StripeLocal,Mixed,Keyword,quota-merge,1,1,1,1,0.8591367550184259,0.9371166382005486,1,2,0.000366667,112.8129,books-t2016-a=10
q011,detective investigating a serial killer,Torso,StripeLocal,Mixed,Keyword,global-rrf,1,1,1,1,0.8591367550184259,0.9371166382005486,1,2,0.000366667,112.8147,books-t2016-a=10
q011,detective investigating a serial killer,Torso,StripeLocal,Mixed,Keyword,minmax-norm,0.7194911051018876,0.4,0.25,0.28888888888888886,0.4191728687714455,0.9007619020868619,1,2,0.000366667,112.8343,books-t2016-a=10
q011,detective investigating a serial killer,Torso,StripeLocal,Mixed,Keyword,zscore-norm,0.7194911051018876,0.4,0.25,0.28888888888888886,0.4191728687714455,0.9007619020868619,1,2,0.000366667,112.8486,books-t2016-a=10
q011,detective investigating a serial killer,Torso,StripeLocal,Mixed,Keyword,idf-correct-probe,0.7194911051018876,0.4,0.25,0.28888888888888886,0.4191728687714455,0.9007619020868619,1,10,0.002166668,503.2169,books-t2016-a=10
