queryId,query,shape,span,intent,mode,strategy,ndcg,recall,jaccard,kendallTau,rbo,judgedNdcg,judgedCoverage,queries,computeUnits,latencyMs,stripeMix
q009,cyberpunk hacker corporate dystopia,Torso,StripeLocal,Lexical,Keyword,global-bm25,0.6981676349316245,0.6,0.42857142857142855,0.4666666666666667,0.34955147707244516,0.9206500320722545,1,2,0.000516667,64.11869999999999,books-genre-a=10
q010,a locked room murder that seems impossible to have committed,Tail,StripeLocal,Conceptual,Keyword,single-index,1,1,1,1,1,0.6112837265210515,1,1,0.000383333,66.5264,books-oracle2=10
q010,a locked room murder that seems impossible to have committed,Tail,StripeLocal,Conceptual,Keyword,naive-score,0.984976797260741,0.9,0.8181818181818182,0.7333333333333333,0.7545282267532644,0.5450029056008572,1,2,0.0007,85.9913,books-genre-a=5 | books-genre-b=5
q010,a locked room murder that seems impossible to have committed,Tail,StripeLocal,Conceptual,Keyword,interleave,0.9378022618740759,0.9,0.8181818181818182,0.6,0.6677339083469256,0.526229769819898,1,2,0.0007,85.9793,books-genre-a=5 | books-genre-b=5
q010,a locked room murder that seems impossible to have committed,Tail,StripeLocal,Conceptual,Keyword,quota-merge,0.9421418731488821,0.9,0.8181818181818182,0.6888888888888889,0.7080637593330528,0.5051909521864552,1,2,0.0007,85.9731,books-genre-a=5 | books-genre-b=5
q010,a locked room murder that seems impossible to have committed,Tail,StripeLocal,Conceptual,Keyword,global-rrf,0.9421418731488821,0.9,0.8181818181818182,0.6888888888888889,0.7080637593330528,0.5051909521864552,1,2,0.0007,85.9916,books-genre-a=5 | books-genre-b=5
q010,a locked room murder that seems impossible to have committed,Tail,StripeLocal,Conceptual,Keyword,minmax-norm,0.9272717720842787,0.9,0.8181818181818182,0.7777777777777778,0.6494144942045057,0.6044761765220584,1,2,0.0007,86.0258,books-genre-a=6 | books-genre-b=4
q010,a locked room murder that seems impossible to have committed,Tail,StripeLocal,Conceptual,Keyword,zscore-norm,0.9938590948531995,0.9,0.8181818181818182,0.7333333333333333,0.7814419339501527,0.5874401692172434,1,2,0.0007,86.0301,books-genre-a=5 | books-genre-b=5
q010,a locked room murder that seems impossible to have committed,Tail,StripeLocal,Conceptual,Keyword,idf-correct-probe,0.9890869106650795,0.9,0.8181818181818182,0.9111111111111111,0.8085818067537378,0.6411600154484759,1,14,0.003116667,638.2174,books-genre-a=6 | books-genre-b=4
q010,a locked room murder that seems impossible to have committed,Tail,StripeLocal,Conceptual,Keyword,idf-correct-sidecar,0.9975081667223514,0.9,0.8181818181818182,0.7777777777777778,0.8269012208961576,0.566548731354966,1,2,0.0007,86.0853,books-genre-a=5 | books-genre-b=5
q010,a locked room murder that seems impossible to have committed,Tail,StripeLocal,Conceptual,Keyword,global-bm25,0.7386618919039348,0.6,0.42857142857142855,0.3333333333333333,0.4023836563824352,0.672115876025867,1,2,0.0007,87.3336,books-genre-a=6 | books-genre-b=4
q011,detective investigating a serial killer,Torso,StripeLocal,Mixed,Keyword,single-index,1,1,1,1,1,1,1,1,0.000716667,66.9136,books-oracle2=10
q011,detective investigating a serial killer,Torso,StripeLocal,Mixed,Keyword,naive-score,0.9399155744596093,0.8,0.6666666666666666,0.3333333333333333,0.6333000948274874,0.9458352203602566,1,2,0.000616667,61.1933,books-genre-a=8 | books-genre-b=2
q011,detective investigating a serial killer,Torso,StripeLocal,Mixed,Keyword,interleave,0.807945074535647,0.5,0.3333333333333333,0.14285714285714285,0.5211262674581525,0.9458352203602566,1,2,0.000616667,61.174,books-genre-a=5 | books-genre-b=5
q011,detective investigating a serial killer,Torso,StripeLocal,Mixed,Keyword,quota-merge,0.7966448749375341,0.5,0.3333333333333333,0.047619047619047616,0.49398639465456773,0.9371166382005486,1,2,0.000616667,61.1697,books-genre-a=5 | books-genre-b=5
q011,detective investigating a serial killer,Torso,StripeLocal,Mixed,Keyword,global-rrf,0.7966448749375341,0.5,0.3333333333333333,0.047619047619047616,0.49398639465456773,0.9371166382005486,1,2,0.000616667,61.1847,books-genre-a=5 | books-genre-b=5
q011,detective investigating a serial killer,Torso,StripeLocal,Mixed,Keyword,minmax-norm,0.8538001764726753,0.6,0.42857142857142855,0.21428571428571427,0.5553571302612637,0.9458352203602566,1,2,0.000616667,61.217,books-genre-a=6 | books-genre-b=4
q011,detective investigating a serial killer,Torso,StripeLocal,Mixed,Keyword,zscore-norm,0.7346876527383409,0.6,0.42857142857142855,0.14285714285714285,0.4373152546837725,0.9458352203602566,1,2,0.000616667,61.2091,books-genre-a=6 | books-genre-b=4
q011,detective investigating a serial killer,Torso,StripeLocal,Mixed,Keyword,idf-correct-probe,0.9920343182996518,0.9,0.8181818181818182,0.8666666666666667,0.7969767954723627,0.9432106656105237,1,10,0.002366666,420.0688,books-genre-a=10
q011,detective investigating a serial killer,Torso,StripeLocal,Mixed,Keyword,idf-correct-sidecar,0.9857145286953469,0.8,0.6666666666666666,0.8222222222222222,0.7772491618970699,0.94546789582947,1,2,0.000616667,61.262299999999996,books-genre-a=9 | books-genre-b=1
q011,detective investigating a serial killer,Torso,StripeLocal,Mixed,Keyword,global-bm25,0.5677610662265373,0.5,0.3333333333333333,0.1111111111111111,0.2920668083268932,0.9552009891550426,1,2,0.000616667,62.7159,books-genre-a=9 | books-genre-b=1
q012,espionage thriller cold war spy,Torso,StripeLocal,Lexical,Keyword,single-index,1,1,1,1,1,0.5617515023454048,1,1,0.000766667,91.2492,books-oracle2=10
q012,espionage thriller cold war spy,Torso,StripeLocal,Lexical,Keyword,naive-score,0.9807696767633975,0.8,0.6666666666666666,0.6,0.7496081594948284,0.5393229354219964,1,2,0.0007,62.6441,books-genre-a=6 | books-genre-b=4
